dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_0,streed_s,4,20,3,0.05,0.01,0.0,0.5865737133375606,5559122494.446566,599.6775815486908,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.05,0.001,0.0,0.5865737133375606,5559122494.446566,599.7003924846649,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.05,0.0001,0.0,0.5865737133375606,5559122494.446566,599.691059589386,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.05,1e-05,0.0,0.5865737133375606,5559122494.446566,599.6955766677856,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.03,0.1,0.0,0.5865737133375606,5559122494.446566,599.7070047855377,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.03,0.01,0.0,0.5865737133375606,5559122494.446566,599.7002422809601,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.03,0.001,0.0,0.5865737133375606,5559122494.446566,599.705454826355,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.03,0.0001,0.0,0.5865737133375606,5559122494.446566,599.704690694809,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.03,1e-05,0.0,0.5865737133375606,5559122494.446566,599.7120881080627,5557312293.237337,0.5867910888680528,5507380709.759999,0.5705426188261254,2
california_housing,outer_0,streed_s,4,20,3,0.01,0.1,0.0,0.6394571740448399,4847445081.962087,599.6995365619659,4952503524.871957,0.631761095848483,4928026187.637197,0.6157198253702765,4
california_housing,outer_0,streed_s,4,20,3,0.01,0.01,0.0,0.6394571740448399,4847445081.962087,599.7043964862823,4952503524.871957,0.631761095848483,4928026187.637197,0.6157198253702765,4
california_housing,outer_0,streed_s,4,20,3,0.01,0.001,0.0,0.6394571740448399,4847445081.962087,599.703604221344,4952503524.871957,0.631761095848483,4928026187.637197,0.6157198253702765,4
california_housing,outer_0,streed_s,4,20,3,0.01,0.0001,0.0,0.6394571740448399,4847445081.962087,599.7076494693756,4952503524.871957,0.631761095848483,4928026187.637197,0.6157198253702765,4
california_housing,outer_0,streed_s,4,20,3,0.01,1e-05,0.0,0.6394571740448399,4847445081.962087,599.7018387317657,4952503524.871957,0.631761095848483,4928026187.637197,0.6157198253702765,4
california_housing,outer_0,streed_s,4,20,3,0.008,0.1,0.0,0.6521237921239096,4678538948.383487,599.7008299827576,4824668746.135308,0.6412661347844526,4791451172.802492,0.6263697425079735,5
california_housing,outer_0,streed_s,4,20,3,0.008,0.01,0.0,0.6521237921239096,4678538948.383487,599.7026464939117,4824668746.135308,0.6412661347844526,4791451172.802492,0.6263697425079735,5
california_housing,outer_0,streed_s,4,20,3,0.008,0.001,0.0,0.6521237921239096,4678538948.383487,599.7022783756256,4824668746.135308,0.6412661347844526,4791451172.802492,0.6263697425079735,5
california_housing,outer_0,streed_s,4,20,3,0.008,0.0001,0.0,0.6521237921239096,4678538948.383487,599.7027325630188,4824668746.135308,0.6412661347844526,4791451172.802492,0.6263697425079735,5
california_housing,outer_0,streed_s,4,20,3,0.008,1e-05,0.0,0.6521237921239096,4678538948.383487,599.7000277042389,4824668746.135308,0.6412661347844526,4791451172.802492,0.6263697425079735,5
california_housing,outer_0,streed_s,4,20,3,0.005,0.1,0.0,0.6576392053463657,4604191666.751664,599.7006075382233,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.005,0.01,0.0,0.6576392053463657,4604191666.751664,599.7031726837158,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.005,0.001,0.0,0.6576392053463657,4604191666.751664,599.7055628299713,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.005,0.0001,0.0,0.6576392053463657,4604191666.751664,599.7004127502441,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.005,1e-05,0.0,0.6576392053463657,4604191666.751664,599.7004654407501,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.003,0.1,0.0,0.6576392053463657,4604191666.751664,599.7020101547241,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.003,0.01,0.0,0.6576392053463657,4604191666.751664,599.7047958374023,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.003,0.001,0.0,0.6576392053463657,4604191666.751664,599.698606967926,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.003,0.0001,0.0,0.6576392053463657,4604191666.751664,599.6993730068207,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.003,1e-05,0.0,0.6576392053463657,4604191666.751664,599.7044706344604,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.001,0.1,0.0,0.6576392053463657,4604191666.751664,599.7063989639282,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.001,0.01,0.0,0.6576392053463657,4604191666.751664,599.7058129310608,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.001,0.001,0.0,0.6576392053463657,4604191666.751664,599.7038722038269,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.001,0.0001,0.0,0.6576392053463657,4604191666.751664,599.7047834396362,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.001,1e-05,0.0,0.6576392053463657,4604191666.751664,599.701554775238,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0005,0.1,0.0,0.6624458798008747,4539004426.466606,599.7045347690582,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0005,0.01,0.0,0.6624458798008747,4539004426.466606,599.6991384029388,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0005,0.001,0.0,0.6624458798008747,4539004426.466606,599.7043769359589,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0005,0.0001,0.0,0.6624458798008747,4539004426.466606,599.7030003070831,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0005,1e-05,0.0,0.6624458798008747,4539004426.466606,599.7052035331726,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0001,0.1,0.0,0.6624458798008747,4539004426.466606,599.6983015537262,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0001,0.01,0.0,0.6624458798008747,4539004426.466606,599.703230381012,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0001,0.001,0.0,0.6624458798008747,4539004426.466606,599.7025537490845,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0001,0.0001,0.0,0.6624458798008747,4539004426.466606,599.6962871551514,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
california_housing,outer_0,streed_s,4,20,3,0.0001,1e-05,0.0,0.6576392053463657,4604191666.751664,599.6900765895844,4525154012.594957,0.6635362809241232,4549853642.277613,0.6452091596874355,8
